stop_name,routes,stop_lon,stop_lat
"Bernex-Pré-Marais","14 (14 (Meyrin-Gravière))",6.078200626971426,46.17960900625081
"Cimetière Saint-Georges","19,02 (19 (Vernier-Village),02 (Genève-Plage))",6.115588765883645,46.19703405633867
"Carouge-Tours","11,42,21 (11 (Genève-Eaux-Vives-Gare),42 (Carouge-Rondeau),21 (Carouge-Rondeau))",6.135861919758234,46.18351892591593
"Bonvard","38 (38 (Hermance-Village/Chens-sur-Léman))",6.211424595011601,46.23296193538987
"Compesières","46,C6 (46 (Stade de Genève),C6 (Grange-Collomb))",6.122411111235088,46.15160541022392
"Contrat-Social","07,09 (07 (Bout-du-Monde),09 (Belle-Terre-Place de l'Araire))",6.122733808937279,46.20608233266486
"Eaumorte-Hameau","NJ,J,K (NJ (Chancy-Douane),J (Avusy-Village),K (Chancy-Douane/Pougny-Gare))",6.018611116765386,46.16312401739995
"Monthoux","01,25 (01 (Jardin-Botanique),25 (Jardin Botanique))",6.148378042730359,46.21055030507159
"Veyrot","57,56,71 (57 (ZIMEYSA-Gare),56 (Genève-Aéroport-Terminal),71 (Satigny-Gare))",6.061380126941732,46.22685336737536
"Cirque","15,NM (15 (Palettes),NM (Avusy-Village))",6.140903767581042,46.20029261553788
"Plage du Vengeron","59,59 (59 (Plage du Vengeron),59 (Plage du Vengeron))",6.152082403145991,46.24595429498087
"Nant-d'Aisy","NS,E_pl,E (NS (Gare Cornavin),E_pl (Gare Cornavin),E (Rive))",6.218936843519197,46.27068981648172
"Genthod-Village","50,52 (50 (Genève-Aéroport-Terminal),52 (Bossy/Bois-Chatton))",6.155516391941565,46.26484567944416
"Stade de Genève","46,46 (46 (Stade de Genève),46 (Stade de Genève))",6.128615966064101,46.17889938663401
"Serves","43,C6 (43 (Bellins),C6 (Bardonnex))",6.132629006339051,46.16688170153465
"Baraque-à-Cloud","A,NP (A (Gy-Temple),NP (Anières-Mairie))",6.257322559431061,46.24745618133521
"Musée Voltaire","A1,A6,09 (A1 (Fret),A6 (Fret),09 (Belle-Terre-Place de l'Araire))",6.134151768041173,46.20734091820192
"31 Décembre","33,A,NP,01,09,C1 (33 (Puplinge-Marquis),A (Gy-Temple),NP (Anières-Mairie),01 (Hôpital Trois-Chêne),09 (Belle-Terre-Place de l'Araire),C1 (CO Bois-Caran))",6.162273465942985,46.20167468075043
"Meyrin-Gare","56,NC (56 (Genève-Aéroport-Terminal),NC (Cirque))",6.076863575904389,46.22155352140377
"Colladon","03,NE (03 (Gardiol),NE (Gex-Centre))",6.12316734909458,46.22325862040314
"Jussy-Place","C3,NK,32 (C3 (Jussy-Meurets),NK (Jussy-Meurets/Monniaz-Hameau),32 (Jussy-Meurets/Monniaz-Hameau))",6.265622934943834,46.23500680532631
"Bouchet","NA,10 (NA (Rive),10 (Rive))",6.117098355704379,46.21685099875521
"Chambésy-Ravin","59 (59 (Plage du Vengeron))",6.142813453126445,46.2449354187544
"Arare","NM,D (NM (Avusy-Village),D (Saint-Julien SNCF))",6.111269090395576,46.16541269606073
"ZIMEYSA-Gare","57,56 (57 (Genève-Aéroport-Terminal),56 (Hôpital de La Tour))",6.06537502839452,46.22164692942562
"Archamps-Centre de convention","M (M (Collonges-Bourg d'en Haut))",6.122992635999284,46.13606947758206
"Dardagny-Route de Malval","74,74 (74 (La Plaine-Gare),74 (La Plaine-Gare))",5.984792570124986,46.19977614665326
"Basselat","C3,37,NK (C3 (Jussy-Meurets),37 (Lullier),NK (Jussy-Meurets/Monniaz-Hameau))",6.250867573320708,46.21526342616053
"Bandol","J,K,14 (J (Avusy-Village),K (Chancy-Douane/Pougny-Gare),14 (Bernex-Vailly))",6.106035804926255,46.18581300684478
"Maisonnette","NM,L (NM (Avusy-Village),L (Athenaz-Ecole))",6.048841625663423,46.16321372392186
"Vélodrome","D,62 (D (Bel-Air),62 (Collonges-Marché))",6.115875594241163,46.16741003553225
"Belle-Idée-Réception","01,34,31 (01 (Hôpital Trois-Chêne),34 (Chevrier),31 (Puplinge-Marquis))",6.206533250438368,46.2052734334294
"Rive","10 (10 (Rive))",6.153440757894119,46.20146093820839
"Peney-Dessous","73,70 (73 (Vernier-Village/ZIMEYSA-Gare),70 (Confignon-Croisée))",6.043958623440825,46.20075691440623
"La Mouille","34,NO,41 (34 (Veyrier-Tournettes),NO (Veryrier-Tournettes/Bardonnex),41 (Carouge-Tours))",6.18323817749113,46.16468636649771
"Vernes","57,A3,NA (57 (Genève-Aéroport-Terminal),A3 (Fret),NA (Rive))",6.07562288806914,46.23432310316623
"Grand-Champ","51,28,07 (51 (CO Renard),28 (Les Esserts),07 (Bout-du-Monde))",6.101390203107262,46.20248928719812
"Planta","33,NP (33 (Puplinge-Marquis),NP (Anières-Mairie))",6.190543027613188,46.21415026752108
"La Salésienne","34,41 (34 (Veyrier-Tournettes),41 (Carouge-Tours))",6.180582528485346,46.16887319289132
"Reverdin","35 (35 (Beau-Séjour))",6.150363153143704,46.19019444921152
"Châtaignières","NK,32 (NK (Jussy-Meurets/Monniaz-Hameau),32 (Jussy-Meurets/Monniaz-Hameau))",6.296312507173279,46.24149258732945
"Ruth","NS,G,E (NS (Gare Cornavin),G (Rive),E (Rive))",6.184731537565914,46.22708386848676
"Coutance","03,NT,19,NE,20,10,05 (03 (Gardiol),NT (Bogis-Bossey),19 (Vernier-Village),NE (Gex-Centre),20 (Valavran),10 (Genève-Aéroport-Terminal),05 (Genève-Aéroport-Terminal))",6.142315622715867,46.20752291318681
"Saussac","45 (45 (Troinex-Ville))",6.14829847270069,46.16205582569695
"Jeandin","32,C4 (32 (Sous-Moulin),C4 (Malagnou))",6.198372965583006,46.19019277964789
"Rue du Lac","06,G,E,02 (06 (Vernier-Village),G (Rive),E (Rive),02 (Cressy))",6.157546115591686,46.20359366241164
"Tougin-Hôpital","F (F (Ferney-Mairie/Gex-L'Aiglette))",6.056547694880388,46.32504082344973
"ZIMEYSA-Ouest","71 (71 (Satigny-Gare))",6.052033328260805,46.22076950117584
"Versoix-La Scie","50,54 (50 (Genève-Aéroport-Terminal),54 (Genève-Aéroport-Terminal))",6.168019005583045,46.27452206707523
"Rieu","11 (11 (Jardin Botanique))",6.165440953596726,46.19533748756518
"Beau-Soleil (Clinique Générale)","11 (11 (Jardin Botanique))",6.160977262516634,46.18981193624062
"Cologny-Mairie","A,C1 (A (Rive),C1 (Place des Eaux-Vives))",6.185005644556487,46.21926041469545
"Grand-Saconnex-Mairie","50,53,NT (50 (Versoix-Centre sportif),53 (Grand-Saconnex-Place/Valavran),NT (Bogis-Bossey))",6.126153539467511,46.23603272256167
"Ferney-Planche-Brûlée","64,66 (64 (Meyrin-Gravière),66 (Genève-Aéroport-Terminal))",6.100652010267911,46.25508072198487
"Sézegnin-Le Renfort","L (L (Confignon-Croisée))",6.009340912814308,46.14435593934601
"ICC","A1,57,A3,56,53,28,A4,23,A6,NA (A1 (Fret),57 (Genève-Aéroport-Terminal),A3 (Fret),56 (Genève-Aéroport-Terminal),53 (Grand-Saconnex-Place/Valavran),28 (Genève-Aéroport-Terminal),A4 (Fret),23 (Aéroport-P47),A6 (Fret),NA (Rive))",6.101446593117175,46.22633176791206
"Sous-Moulin","NV,34,32,C4 (NV (Moillesulaz),34 (Veyrier-Tournettes),32 (Jussy-Meurets/Monniaz-Hameau),C4 (Pierre à Bochet))",6.191446565971419,46.1893559820733
"Chemin des Bois","41 (41 (Petit-Veyrier))",6.167635836308346,46.16351650990187
"Croix-en-Champagne","NJ,76,J (NJ (Chancy-Douane),76 (La Plaine-Gare),J (Avusy-Village))",6.033673071685565,46.17219542441877
"Cathédrale","36 (36 (Place de Neuve))",6.147812935673109,46.20145470576157
"Ecu","51 (51 (Mervelet))",6.105297006680555,46.20989121750584
"Gaillard-Libération","17 (17 (Lancy-Pont-Rouge-Gare))",6.21132470086881,46.19165598004766
"Petit-Bel-Air","01,34,31 (01 (Jardin-Botanique),34 (Chevrier),31 (Sous-Moulin))",6.203629993687533,46.2037880545016
"Viry-P+R","63,63,76,76 (63 (Bernex-Vailly),63 (Bernex-Vailly),76 (La Plaine-Gare),76 (La Plaine-Gare))",6.030890561519366,46.13014029157414
"Valleiry Espace FOL","N (N (Lycée De Staël))",5.972156925718661,46.10913155940756
"Belle-Terre-Ecole","C3,01,32,09 (C3 (Malagnou),01 (Jardin-Botanique),32 (Sous-Moulin),09 (Lignon-Tours))",6.209979435856511,46.20191898560788
"Veyrier-Village","08 (08 (Veyrier-Douane/Veyrier-Tournettes))",6.184944361610552,46.1680562867777
"Stand","NC,NK,NJ,D,14 (NC (Vernier-Village/La Plaine-Gare),NK (Jussy-Meurets/Monniaz-Hameau),NJ (Rive),D (Bel-Air),14 (Meyrin-Gravière))",6.140987576298296,46.20360309360544
"Seujet","11 (11 (Genève-Eaux-Vives-Gare))",6.132214514082745,46.20397399253628
"Onex-Salle communale","NJ,43,J,K,02,14 (NJ (Rive),43 (Bellins),J (Stade de Genève),K (Stade de Genève),02 (Genève-Plage),14 (Meyrin-Gravière))",6.100509030573877,46.18356743847345
"En Louche","D (D (Bel-Air))",6.09748143595856,46.15763996315349
"Presinge-Village","39 (39 (Pointe à la Bise))",6.253478037540377,46.21932508964206
"Avully-Bachère","78,K (78 (La Plaine-Gare),K (Stade de Genève))",5.992378700308315,46.16459279803314
"Aumônes","C3,37 (C3 (Malagnou),37 (Sous-Moulin))",6.234883435100454,46.21042598189848
"Neydens-Centre de Loisirs","M (M (Collonges-Bourg d'en Haut))",6.094732705083517,46.12087957787944
"Libellules","51 (51 (Mervelet))",6.107512544737928,46.20878290872582
"Forumeyrin","57,A3,NC,NA,14 (57 (Genève-Aéroport-Terminal),A3 (Fret),NC (Cirque),NA (Rive),14 (Bernex-Vailly))",6.081177893199908,46.23050703943994
"Mercier","NK,01,15,NM (NK (Jussy-Meurets/Monniaz-Hameau),01 (Hôpital Trois-Chêne),15 (Palettes),NM (Avusy-Village))",6.13951833349933,46.20717585149703
"Beaumont le Châble","M,M (M (Collonges-Bourg d'en Haut),M (Collonges-Bourg d'en Haut))",6.103230713608658,46.09874739319687
"Perly-Mairie","42 (42 (Carouge-Rondeau))",6.090015324385187,46.15539393959171
"Bernex-Hainard","14 (14 (Meyrin-Gravière))",6.066850257066732,46.17613585806482
"Lancy-Pont-Rouge-Gare/Etoile","43,J,D,K,21 (43 (Bellins),J (Stade de Genève),D (Saint-Julien SNCF),K (Stade de Genève),21 (Carouge-Rondeau))",6.127873674835342,46.18701666570644
"Dardagny-Douane","74,74 (74 (Russin-Village),74 (Russin-Village))",5.991728087222747,46.19643242087697
"Veyrier-Douane","08,08 (08 (Veyrier-Douane/Veyrier-Tournettes),08 (Veyrier-Douane/Veyrier-Tournettes))",6.186710747841509,46.16726170790999
"Lancy-Pont-Rouge-Gare","17,17 (17 (Annemasse-Parc Montessuit),17 (Annemasse-Parc Montessuit))",6.124619848186217,46.18796384433092
"Blandonnet","18,14 (18 (Palettes),14 (Bernex-Vailly))",6.0975305566617,46.22188295681833
"Place Verte","41 (41 (Carouge-Tours))",6.157190257142209,46.1698783832276
"Sézenove-Ferrand","L (L (Confignon-Croisée))",6.054976934196717,46.16538194765472
"Plainpalais","12,18 (12 (Moillesulaz),18 (CERN))",6.143035615596742,46.19809947140938
"Servette","11 (11 (Jardin Botanique))",6.130004144912192,46.2139874326999
"Cara-Douane","C3,37,NK (C3 (Jussy-Meurets),37 (Lullier),NK (Jussy-Meurets/Monniaz-Hameau))",6.248261980004226,46.20901510004325
"Neydens-Les Mouilles","M (M (Beaumont le Châble))",6.096835952122448,46.11667106549893
"Bernex-Vailly","63,J,K (63 (Viry-Eglise),J (Avusy-Village),K (Chancy-Douane/Pougny-Gare))",6.059283498938108,46.17490103913947
"Sergy-Gare","NA,68 (NA (CERN/Sergy-Centre),68 (Saint-Genis-Jean Monnet/Thoiry-Centre commercial))",6.010942387953523,46.24876792806291
"Prévessin-Ancienne-Douane","64 (64 (Meyrin-Gravière))",6.079451105333053,46.2476230752133
"Veyrier-Tournettes","NO,41 (NO (Veryrier-Tournettes/Bardonnex),41 (Carouge-Tours))",6.179449101819007,46.16344588374893
"Collonges-Mairie","M (M (Beaumont le Châble))",6.14505429998352,46.14042996185459
"Fontenette","07 (07 (Bout-du-Monde))",6.14651805506568,46.18606335954355
"Barde","51,09 (51 (CO Renard),09 (Lignon-Tours))",6.099014417523138,46.20688555589361
"Mategnin","64 (64 (Ferney-Mairie))",6.08674861260902,46.23998516081396
"Chambésy-Pierrière","59 (59 (Plage du Vengeron))",6.148201741778329,46.23781687956674
"Taboret","72 (72 (Satigny-Gare))",6.023510868811619,46.2046115378982
"Ferney-Planche-Brûlée","64,NE,66 (64 (Ferney-Mairie),NE (Gex-Centre),66 (Ferney-Mairie/Thoiry-Centre commercial))",6.100480039472257,46.25512438790279
"Champ-Claude","57,C8,53,06,19 (57 (ZIMEYSA-Gare),C8 (Bois-Chébé),53 (Vernier-Parfumerie),06 (Vernier-Village),19 (Vernier-Village))",6.088407577727917,46.21775977213144
"Belle-Cour","43 (43 (Vallet/Loëx-Hôpital))",6.104949215129949,46.17945993098453
"Saint-Genis-Schuman","66 (66 (Genève-Aéroport-Terminal))",6.034585856286364,46.24259678647143
"Guye","A1,NC,A6,06,19,10 (A1 (Fret),NC (Vernier-Village/La Plaine-Gare),A6 (Fret),06 (Vernier-Village),19 (Vernier-Village),10 (Genève-Aéroport-Terminal))",6.122841532490707,46.20906930146377
"Dôle","NC,06,19,10 (NC (Cirque),06 (Genève-Plage),19 (Onex-Cité),10 (Rive))",6.13157484755565,46.20868711233658
"La Tuilière","NM,L (NM (Avusy-Village),L (Athenaz-Ecole))",6.00644566383586,46.14924875559865
"Bassy","38 (38 (Place Favre))",6.22971299678751,46.27839622897101
"Le Roulave","74 (74 (Russin-Village))",5.981129766782442,46.20146879207392
"Ornex-Les-Roussets","F (F (Gare Cornavin))",6.102807890316154,46.26320516157929
"Chavannes-des-Bois","NT (NT (Bogis-Bossey))",6.131247761159394,46.31542552991569
"Saint-Julien-Route de Lathoy","M (M (Beaumont le Châble))",6.095258551461836,46.14177525488303
"Cyprès","NV,32,C4 (NV (Moillesulaz),32 (Jussy-Meurets/Monniaz-Hameau),C4 (Pierre à Bochet))",6.196115196349834,46.18630133460037
"Saint-Julien-Lathoy hameau","M (M (Collonges-Bourg d'en Haut))",6.104418683022153,46.14145607501137
"Arande","M,N (M (Beaumont le Châble),N (Valleiry-Gare))",6.080079371569036,46.14036040091667
"CERN","NA,68 (NA (Rive),68 (CERN/Blandonnet))",6.056021102734586,46.2333134615881
"Moillebeau","03,22 (03 (Crêts-de-Champel),22 (ZIPLO))",6.129135471090944,46.22026381272165
"Baumgartner","44,C6 (44 (Carouge-Tours),C6 (Grange-Collomb))",6.138927695579825,46.17249777691059
"Foulon","42 (42 (Carouge-Rondeau))",6.084262705750608,46.15553892261863
"Saconnex-d'Arve","46,C6 (46 (Stade de Genève),C6 (Grange-Collomb))",6.125077346033599,46.15969264222118
"Coutance","18,14 (18 (Palettes),14 (Bernex-Vailly))",6.142035739379848,46.20726297884896
"Vallon","34 (34 (Chevrier))",6.182390042114213,46.19235277431766
"Graveson","12,NK,32,17 (12 (Moillesulaz),NK (Jussy-Meurets/Monniaz-Hameau),32 (Jussy-Meurets/Monniaz-Hameau),17 (Annemasse-Parc Montessuit))",6.200676035908541,46.19324213224591
"Terrassière","NV,01,25 (NV (Moillesulaz),01 (Jardin-Botanique),25 (Thônex-Vallard))",6.155226234868959,46.20077553034807
"Terrassière","01,25 (01 (Hôpital Trois-Chêne),25 (Jardin Botanique))",6.155745348735152,46.20092193782595
"Pregny-Mairie","20 (20 (Place de Neuve))",6.141050865113663,46.23722764671521
"Pré-Picot","33,A,01,09,C1 (33 (Rive),A (Rive),01 (Jardin-Botanique),09 (Lignon-Tours),C1 (Place des Eaux-Vives))",6.174756747332662,46.20394215702702
"Peillonnex","12,NK,17 (12 (Moillesulaz),NK (Jussy-Meurets/Monniaz-Hameau),17 (Annemasse-Parc Montessuit))",6.196608770899646,46.19393164995211
"Belle-Terre-Place-de-l'Araire","C3,01,32,09 (C3 (Jussy-Meurets),01 (Hôpital Trois-Chêne),32 (Jussy-Meurets/Monniaz-Hameau),09 (Lignon-Tours))",6.218373879505593,46.20632405969178
"Pont-Céard-Gare","50,ND (50 (Versoix-Centre sportif),ND (Gland-Gare))",6.163293309791581,46.28767308581131
"Carouge-Rondeau","12,18 (12 (Moillesulaz),18 (CERN))",6.138561741581792,46.17984222207618
"Métropole","NS,06,NA,25,G_pl,08,09 (NS (Hermance-Village),06 (Genève-Plage),NA (Rive),25 (Thônex-Vallard),G_pl (Veigy-Douane),08 (Veyrier-Douane/Veyrier-Tournettes),09 (Belle-Terre-Place de l'Araire))",6.150913057391293,46.2033886266516
"Balexert-Pailly","51,53,A2,NA,10 (51 (Mervelet),53 (Vernier-Parfumerie),A2 (Fret),NA (CERN/Sergy-Centre),10 (Genève-Aéroport-Terminal))",6.114273017706697,46.21981541687215
"Epinettes","A1,11 (A1 (Fret),11 (Jardin Botanique))",6.135320118726593,46.19067803623705
"Meyrin-Gare","57,57 (57 (Genève-Aéroport-Terminal),57 (Genève-Aéroport-Terminal))",6.075301547907749,46.22066178366165
"Saint-Julien SNCF","M (M (Collonges-Bourg d'en Haut))",6.086072451160558,46.14237480202759
"Montalègre","NS,G,E (NS (Gare Cornavin),G (Rive),E (Rive))",6.180121844660363,46.22120865697404
"Val-d'Arve","07,11 (07 (Bout-du-Monde),11 (Genève-Eaux-Vives-Gare))",6.15033836109712,46.18450326070794
"Croix-de-Chavant","48 (48 (Confignon-Croisée))",6.082430297664999,46.17189725397524
"Bernex-Pré-Marais","14 (14 (Bernex-Vailly))",6.077573348377589,46.17958155329097
"Bossons","28,23,22,21 (28 (Les Esserts),23 (Carouge-Tours),22 (ZIPLO),21 (Carouge-Rondeau))",6.112247291625201,46.19026350770248
"Ferney-Avenue de Vessy","66 (66 (Genève-Aéroport-Terminal))",6.112554736175254,46.26303710196822
"Saint-Julien-Douane","D (D (Saint-Julien SNCF))",6.088788708064848,46.15058959746375
"Grand-Lancy-Place du 1er-Août","43 (43 (Bellins))",6.119160766916147,46.18269405386541
"De-Chateaubriand","01,25 (01 (Jardin-Botanique),25 (Jardin Botanique))",6.151174818039332,46.2167256354974
"Florissant","08 (08 (Veyrier-Douane/Veyrier-Tournettes))",6.154038922779544,46.19665161416919
"Grand-Donzel","41 (41 (Carouge-Tours))",6.165597850190276,46.1726632712475
"Veyrot","57,56,71 (57 (Genève-Aéroport-Terminal),56 (Hôpital de La Tour),71 (Hôpital de La Tour))",6.062123238004861,46.22722555467053
"Baumgartner","44,C6 (44 (Croix-de-Rozon-Douane),C6 (Bardonnex))",6.13901613225646,46.17222706161453
"Grand-Saconnex-Place","59 (59 (Plage du Vengeron))",6.123480677868053,46.23301353305333
"Villars","NS,E_pl,38,E (NS (Hermance-Village),E_pl (Hermance-Village),38 (Hermance-Village/Chens-sur-Léman),E (Hermance-Village))",6.240805320278565,46.29280851133098
"Chemin du Bac","19,02 (19 (Onex-Cité),02 (Cressy))",6.113152086709004,46.19479189639967
"Petit-Veyrier","34,08 (34 (Chevrier),08 (Appia/OMS))",6.182457848541902,46.17062040676867
"Falquets","33,NP (33 (Puplinge-Marquis),NP (Anières-Mairie))",6.186660503907538,46.2132576455794
"Industrielle","15,17 (15 (Nations),17 (Annemasse-Parc Montessuit))",6.134080952521848,46.19047685577055
"Satigny-Gare","72,73,71,70 (72 (Satigny-Gare),73 (Vernier-Village/ZIMEYSA-Gare),71 (Hôpital de La Tour),70 (Satigny-Gare))",6.037461056652401,46.21438085650063
"Machéry","59,20 (59 (Plage du Vengeron),20 (Place de Neuve))",6.130002396865736,46.2437554376119
"Jumelles","NK,01,31 (NK (Jussy-Meurets/Monniaz-Hameau),01 (Jardin-Botanique),31 (Puplinge-Marquis))",6.218586259680232,46.20742327449599
"Anières-Gravière","NS,E_pl,38,E (NS (Gare Cornavin),E_pl (Gare Cornavin),38 (Place Favre),E (Rive))",6.237126215421476,46.28898184933606
"Saint-Maurice","38 (38 (Place Favre))",6.216604314185227,46.25341367134828
"La Traille","43,02 (43 (Bellins),02 (Genève-Plage))",6.094233236022553,46.18437876375955
"Chêne-Bourg-Gare-Place","38,31 (38 (Place Favre),31 (Sous-Moulin))",6.19416433290729,46.19695587316822
"Blanchards","43 (43 (Vallet/Loëx-Hôpital))",6.079998404006502,46.19796719493621
"Ornex-Prénépla","F (F (Ferney-Mairie/Gex-L'Aiglette))",6.098810872368061,46.26930258040802
"Russin-Noirettes","75,75,74,74 (75 (La Plaine-Gare),75 (La Plaine-Gare),74 (Russin-Village),74 (Russin-Village))",6.016575069541136,46.19322370528271
"Pictet-Thellusson","15,17 (15 (Palettes),17 (Lancy-Pont-Rouge-Gare))",6.130772981054351,46.18883774253454
"Canada","NC,73 (NC (Vernier-Village/La Plaine-Gare),73 (Bois-de-Bay/Satigny-Gare))",6.069995865503363,46.20869460331274
"Gare Cornavin","F,NT,20,08,05 (F (Ferney-Mairie/Gex-L'Aiglette),NT (Bogis-Bossey),20 (Valavran),08 (Appia/OMS),05 (Genève-Aéroport-Terminal))",6.141283522491136,46.21027364145631
"Maisons-Neuves","NP,38,G_pl (NP (Anières-Mairie),38 (Hermance-Village/Chens-sur-Léman),G_pl (Veigy-Douane))",6.230331082509053,46.26135719592619
"Le Moulin","75,74 (75 (Dardagny-Château/Russin-Village),74 (Russin-Village))",6.007307962649878,46.18131715307304
"Stand","01,15,NM (01 (Hôpital Trois-Chêne),15 (),NM (Avusy-Village))",6.139861664966473,46.20366873256722
"Foretaille","59,20,ND (59 (Genève-Aéroport-Terminal),20 (Valavran),ND (Gland-Gare))",6.134126255912797,46.24442445792462
"Aubépine","07 (07 (Bout-du-Monde))",6.147192885844224,46.18729378911712
"Ferney-Jargilières","A5,F,66 (A5 (Grand-Hangar),F (Gare Cornavin),66 (Genève-Aéroport-Terminal))",6.116557229765925,46.25594542113305
"Pont de Sierne","34,08 (34 (Chevrier),08 (Appia/OMS))",6.182622129475297,46.17897548299109
"Petray","G,G_pl (G (Rive),G_pl (Gare Cornavin))",6.206669764138331,46.24551868369418
"Meyrin-Gravière","64,64 (64 (Meyrin-Gravière),64 (Meyrin-Gravière))",6.082691439706953,46.23638053192182
"Machefer","54,55 (54 (Versoix-Centre sportif),55 (Chavannes-des-Bois))",6.140814483764919,46.27208544941113
"La Passe","J (J (Stade de Genève))",6.021648664213126,46.16987058782939
"Lyon","18,03,NA,14 (18 (Palettes),03 (Crêts-de-Champel),NA (Rive),14 (Bernex-Vailly))",6.138511777430659,46.20968633298688
"Jardin Botanique","01,01,25,25 (01 (Jardin-Botanique),01 (Jardin-Botanique),25 (Jardin Botanique),25 (Jardin Botanique))",6.147436576302439,46.22335526826555
"Chancy-Raclerets","NJ,78,K (NJ (Rive),78 (La Plaine-Gare),K (Stade de Genève))",5.972426251825652,46.14959494124711
"Roday","44,62 (44 (Carouge-Tours),62 (ZIPLO))",6.13900279775828,46.16278740712491
"Bossons","23,22 (23 (Aéroport-P47),22 (Jardin Botanique))",6.112331970440939,46.19078296146947
"Vermont","NT,05 (NT (Bogis-Bossey),05 (Genève-Aéroport-Terminal))",6.138333893423214,46.21925890911386
"Rochette","43 (43 (Vallet/Loëx-Hôpital))",6.102007008892324,46.18283511834653
"Champ-Claude","57,C8,53,06,19 (57 (Genève-Aéroport-Terminal),C8 (CO Renard),53 (Grand-Saconnex-Place/Valavran),06 (Genève-Plage),19 (Onex-Cité))",6.088620892150509,46.21785348203601
"Lancy-Bachet-Gare","12 (12 (Moillesulaz))",6.129361515556666,46.17360304443638
"Mollaz","76,NM,L (76 (Viry-Eglise),NM (Avusy-Village),L (Athenaz-Ecole))",6.033593359526332,46.15420133967196
"Lully-Croisée","42 (42 (Lully-Croisée))",6.071530770927374,46.16298998698009
"Petite-Grave","76,J (76 (La Plaine-Gare),J (Avusy-Village))",6.041422740418785,46.17353320312279
"Calandrini","08 (08 (Appia/OMS))",6.177957483088493,46.18306116790156
"Avully-Village","78,K (78 (La Plaine-Gare),K (Stade de Genève))",6.001105047647696,46.16949704174962
"Vuattes","46 (46 (Bardonnex))",6.121990417631076,46.16867426923883
"Blanche","12,18 (12 (Moillesulaz),18 (CERN))",6.143125504002974,46.18914450926777
"Communes-Réunies","NM,46,D,62 (NM (Avusy-Village),46 (Bardonnex),D (Saint-Julien SNCF),62 (ZIPLO))",6.12307083305444,46.17104178439437
"Miléant","07,09 (07 (Lignon-Tours),09 (Lignon-Tours))",6.127587425613631,46.20468764025294
"Signal","56 (56 (Genève-Aéroport-Terminal))",6.08496214181558,46.21998362149832
"Belle-Terre-Traité-de-Turin","C3,01,01,32,09,09 (C3 (Jussy-Meurets),01 (Hôpital Trois-Chêne),01 (Hôpital Trois-Chêne),32 (Jussy-Meurets/Monniaz-Hameau),09 (Belle-Terre-Place de l'Araire),09 (Belle-Terre-Place de l'Araire))",6.213839884832864,46.20390935967316
"Grangettes","12,NK,17 (12 (Moillesulaz),NK (Jussy-Meurets/Monniaz-Hameau),17 (Annemasse-Parc Montessuit))",6.180614266096952,46.19882615554657
"Collonges-Marché","M,62 (M (Beaumont le Châble),62 (ZIPLO))",6.139367710719655,46.14215051556953
"Sous-Moulin","34,32,C4 (34 (Chevrier),32 (Sous-Moulin),C4 (Malagnou))",6.19153349996587,46.18948845936691
"Nant-d'Avril","57,56 (57 (ZIMEYSA-Gare),56 (Genève-Aéroport-Terminal))",6.056866673344611,46.22575883112213
"Grand-Pré","11,03 (11 (Genève-Eaux-Vives-Gare),03 (Crêts-de-Champel))",6.130519679178957,46.21555437598162
"Bandol","NJ,J,K,14 (NJ (Rive),J (Stade de Genève),K (Stade de Genève),14 (Meyrin-Gravière))",6.106816628032809,46.18599844652635
"Peupliers","NK,32 (NK (Jussy-Meurets/Monniaz-Hameau),32 (Jussy-Meurets/Monniaz-Hameau))",6.280533005448066,46.23864909625139
"Pré-Polly","48 (48 (Confignon-Croisée))",6.067948517769204,46.1619108620399
"UIT","11,08 (11 (Jardin Botanique),08 (Appia/OMS))",6.136815078397036,46.22100906416442
"Stand","NA (NA (CERN/Sergy-Centre))",6.140326031470648,46.20416130271813
"Machefer","54 (54 (Genève-Aéroport-Terminal))",6.141585311946093,46.27254234699712
"Crédery","NC,72 (NC (Vernier-Village/La Plaine-Gare),72 (Satigny-Gare))",6.022281745062158,46.21953525726644
"Crête","34,38 (34 (Veyrier-Tournettes),38 (Place Favre))",6.210961079006118,46.21747439972153
"Bel-Air","18,14 (18 (Palettes),14 (Bernex-Vailly))",6.143467973238773,46.20451915148434
"La Gabiule","NS,E_pl,E (NS (Gare Cornavin),E_pl (Gare Cornavin),E (Rive))",6.212397982927771,46.25992667886427
"Badosse","46,C6 (46 (Stade de Genève),C6 (Grange-Collomb))",6.124408296898439,46.15622974251424
"Aïre","51 (51 (Mervelet))",6.103069597811342,46.20121814556423
"Route de Corsinge","A,39 (A (Rive),39 (Pointe à la Bise))",6.236862451616286,46.24641927356106
"Jussy-Bellebouche","NK,32 (NK (Jussy-Meurets/Monniaz-Hameau),32 (Jussy-Meurets/Monniaz-Hameau))",6.276413222889482,46.23768263333498
"Cologny-Temple","NS,A,C1 (NS (Hermance-Village),A (Gy-Temple),C1 (CO Bois-Caran))",6.181291141032941,46.21604877210049
"Dardagny-Les Tilleuls","NC,75,74 (NC (Vernier-Village/La Plaine-Gare),75 (Dardagny-Château/Russin-Village),74 (Russin-Village))",5.997491118876809,46.19117921337977
