stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,routes
8592932,"La Pralay",46.26879816075998,6.158416138031172,,,"50,ND (50 (Versoix-Centre sportif),ND (Gland-Gare))"
8593131,"La Blanche",46.21910226936365,6.208222201724663,,,"33,NP,38 (33 (Puplinge-Marquis),NP (Anières-Mairie),38 (Place Favre))"
8595556,"Aire-la-Ville-Croisée",46.18837154549362,6.045830310500149,,,"NJ,70 (NJ (Chancy-Douane),70 (Confignon-Croisée))"
8592852,"Maison des Parlements",46.22577591296329,6.12386532973628,,,"03,22 (03 (Crêts-de-Champel),22 (ZIPLO))"
8592898,"Genève-Champel-Gare/Hôpital",46.19335759649369,6.151062384361552,,,"A6,35 (A6 (Fret),35 (Sainte-Clotilde))"
8587924,"Blandonnet",46.22199772320391,6.097161934585863,,,"57,56,53,23 (57 (ZIMEYSA-Gare),56 (Hôpital de La Tour),53 (Vernier-Parfumerie),23 (Carouge-Tours))"
8592682,"Val-d'Arve",46.18474416984699,6.149778635168808,,,"07,11,NO (07 (Lignon-Tours),11 (Jardin Botanique),NO (Veryrier-Tournettes/Bardonnex))"
8592791,"Bouchet",46.2166535930288,6.117935836131804,,,"51,53,A2,NA,10 (51 (Mervelet),53 (Vernier-Parfumerie),A2 (Fret),NA (CERN/Sergy-Centre),10 (Genève-Aéroport-Terminal))"
1401636,"Collonges-Marché",46.14194561318906,6.138920950133157,,,"M,62 (M (Collonges-Bourg d'en Haut),62 (Collonges-Marché))"
8587094,"Vandoeuvres-Village",46.2213998019742,6.202831245995152,,,"33,38 (33 (Rive),38 (Hermance-Village/Chens-sur-Léman))"
8593155,"Vernier-Gare/Croisette",46.21905887053026,6.092611975655669,,,"57,C8,53,06,19 (57 (ZIMEYSA-Gare),C8 (Bois-Chébé),53 (Vernier-Parfumerie),06 (Vernier-Village),19 (Vernier-Village))"
8593051,"Au Contour",46.16232253300511,6.102380673498825,,,"42,D (42 (Carouge-Rondeau),D (Bel-Air))"
8595022,"Théâtre",46.20232488429371,6.141876973518865,,,"19,02 (19 (Vernier-Village),02 (Genève-Plage))"
8592735,"La Dame",46.25121152188901,6.219522090084801,,,"38 (38 (Place Favre))"
8595020,"Les Ouches",46.21025414497193,6.117269026996197,,,"A1,51,NC,A6,06,19,22 (A1 (Fret),51 (CO Renard),NC (Vernier-Village/La Plaine-Gare),A6 (Fret),06 (Vernier-Village),19 (Vernier-Village),22 (ZIPLO))"
8592929,"WTC",46.22930180341905,6.10648461908403,,,"A1,57,A3,56,A2,28,A4,23,A6,10 (A1 (Fret),57 (Genève-Aéroport-Terminal),A3 (Fret),56 (Genève-Aéroport-Terminal),A2 (Fret),28 (Genève-Aéroport-Terminal),A4 (Fret),23 (Aéroport-P47),A6 (Fret),10 (Genève-Aéroport-Terminal))"
8593205,"Milière",46.16546958410298,6.158204462197197,,,"41 (41 (Petit-Veyrier))"
8587906,"Veyrier-Ecole",46.16691021252029,6.182248617844551,,,"34,NO,41 (34 (Chevrier),NO (Veryrier-Tournettes/Bardonnex),41 (Carouge-Tours))"
8588196,"Appia",46.22697512146171,6.137753411925414,,,"20,ND (20 (Valavran),ND (Gland-Gare))"
1401656,"Les Baraques",46.17634093817911,5.985922498880055,,,"T (T (La Plaine-Gare))"
1400017,"Gaillard-Millet",46.19136158933456,6.216385460304442,,,"17 (17 (Lancy-Pont-Rouge-Gare))"
